best_validation_mse,condition,memory_freeze_step,memory_protocol,memory_trace_points,parameter_count,run_id,run_path,scale,seed,status,task,test_mae,test_mse,total_seconds,train_mse,trainable_parameter_count,training_samples,training_steps,validation_mae,validation_mse,variant
0.45782176591455936,recurring,,joint,13,1000000,p4_switching_narma_recurring_DDmb_M_s144282,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_recurring_DDmb_M_s144282,M,144282,complete,switching_narma,0.48818153655156493,0.40979171684011817,3.465845816768706,0.5074772136285901,1000000,7680,480,0.5252878712490201,0.47744633071124554,DD-b
0.5595731912180781,recurring,,joint,13,1000000,p4_switching_narma_recurring_DDmb_M_s830184,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_recurring_DDmb_M_s830184,M,830184,complete,switching_narma,0.5179918305948377,0.4772918466478586,3.7739712800830603,0.5112538421526551,1000000,7680,480,0.5709824720397592,0.5638250503689051,DD-b
0.447326347976923,recurring,,joint,13,250000,p4_switching_narma_recurring_DDmb_S_s241314,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_recurring_DDmb_S_s241314,S,241314,complete,switching_narma,0.5116425891717274,0.45909186601638796,2.0991707700304687,0.49871895586450893,250000,7680,240,0.5116360942522685,0.447326347976923,DD-b
0.5504762947559356,recurring,,joint,13,250000,p4_switching_narma_recurring_DDmb_S_s340360,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_recurring_DDmb_S_s340360,S,340360,complete,switching_narma,0.4849408149719238,0.42906414270401,2.0992068951018155,0.5040934576342503,250000,7680,240,0.5825281977653504,0.5607495268185934,DD-b
0.45803832868114114,recurring,360,warmup_then_freeze,14,1000000,p4_switching_narma_recurring_DDmbmstaged_M_s144282,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_recurring_DDmbmstaged_M_s144282,M,144282,complete,switching_narma,0.474630082026124,0.390242169611156,3.5935082079377025,0.5169852860271931,993856,7680,480,0.5177718233317137,0.45803832868114114,DD-b-staged
0.5595731912180781,recurring,360,warmup_then_freeze,14,1000000,p4_switching_narma_recurring_DDmbmstaged_M_s830184,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_recurring_DDmbmstaged_M_s830184,M,830184,complete,switching_narma,0.5162480575963855,0.4702425585128367,3.497678712941706,0.5054649100638926,993856,7680,480,0.5716233989223838,0.5623246412724257,DD-b-staged
0.4474157467484474,recurring,180,warmup_then_freeze,14,250000,p4_switching_narma_recurring_DDmbmstaged_S_s241314,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_recurring_DDmbmstaged_S_s241314,S,241314,complete,switching_narma,0.5287019491195679,0.47681390891472497,2.163005939917639,0.5219068080186844,247952,7680,240,0.5171074797709783,0.46532164240876833,DD-b-staged
0.547559263308843,recurring,180,warmup_then_freeze,14,250000,p4_switching_narma_recurring_DDmbmstaged_S_s340360,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_recurring_DDmbmstaged_S_s340360,S,340360,complete,switching_narma,0.4849859913190206,0.41327597697575885,2.177706044865772,0.49396584555506706,247952,7680,240,0.571280856927236,0.547559263308843,DD-b-staged
0.4575468241237104,recurring,,joint,13,1000000,p4_switching_narma_recurring_RFmb_M_s144282,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_recurring_RFmb_M_s144282,M,144282,complete,switching_narma,0.4877629382535815,0.40912690153345466,3.4564509640913457,0.5071503426879644,993856,7680,480,0.5248693469911814,0.4767101346515119,RF-b
0.559537498280406,recurring,,joint,13,1000000,p4_switching_narma_recurring_RFmb_M_s830184,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_recurring_RFmb_M_s830184,M,830184,complete,switching_narma,0.517743868753314,0.4768853192217648,3.3719172501005232,0.5107837030664086,993856,7680,480,0.5708108814433217,0.5635477360337973,RF-b
0.44722093269228935,recurring,,joint,13,250000,p4_switching_narma_recurring_RFmb_S_s241314,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_recurring_RFmb_S_s241314,S,241314,complete,switching_narma,0.5114836255709331,0.4586904337008794,2.1246349359862506,0.4987970267732938,247952,7680,240,0.511531549692154,0.44722093269228935,RF-b
0.5505654593308766,recurring,,joint,13,250000,p4_switching_narma_recurring_RFmb_S_s340360,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_recurring_RFmb_S_s340360,S,340360,complete,switching_narma,0.48478737970193225,0.42907550583283105,2.107517463155091,0.5041714316854874,247952,7680,240,0.5824090003967285,0.5606840789318085,RF-b
0.45543764159083366,separated,,joint,0,1000000,p4_switching_narma_separated_D0_M_s201055,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_D0_M_s201055,M,201055,complete,switching_narma,0.49595388351008296,0.4396213754080236,2.0418862029910088,0.4289609887637198,1000000,7680,480,0.5263194674625993,0.47239186614751816,D0
0.4115487369708717,separated,,joint,0,1000000,p4_switching_narma_separated_D0_M_s203378,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_D0_M_s203378,M,203378,complete,switching_narma,0.5273702498525381,0.467474733479321,2.068886073771864,0.4781932276673615,1000000,7680,480,0.4768806267529726,0.4115487369708717,D0
0.42723807990550994,separated,,joint,0,250000,p4_switching_narma_separated_D0_S_s973847,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_D0_S_s973847,S,973847,complete,switching_narma,0.5071073393026988,0.4195092757542928,1.4596224380657077,0.4398178197443485,250000,7680,240,0.5109142939249675,0.42723807990550994,D0
0.46885018547375995,separated,,joint,0,250000,p4_switching_narma_separated_D0_S_s976533,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_D0_S_s976533,S,976533,complete,switching_narma,0.5090934872627259,0.4360888421535492,1.3258621613495052,0.425836859891812,250000,7680,240,0.5456325471401214,0.501732349395752,D0
0.452806337736547,separated,,joint,13,1000000,p4_switching_narma_separated_DDmb_M_s201055,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_DDmb_M_s201055,M,201055,complete,switching_narma,0.537342737428844,0.4428237141110003,3.4560308707877994,0.44409696152433753,1000000,7680,480,0.5471273642033339,0.4727913625538349,DD-b
0.39933928358368576,separated,,joint,13,1000000,p4_switching_narma_separated_DDmb_M_s203378,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_DDmb_M_s203378,M,203378,complete,switching_narma,0.5289602391421795,0.4745232663117349,3.1321854600682855,0.48021363001316786,1000000,7680,480,0.4783247224986553,0.41681752912700176,DD-b
0.42558244069417317,separated,,joint,13,250000,p4_switching_narma_separated_DDmb_S_s973847,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_DDmb_S_s973847,S,973847,complete,switching_narma,0.4876460393269857,0.40455653419097265,2.0973129109479487,0.436257263024648,250000,7680,240,0.5106037815411886,0.4339482923348745,DD-b
0.4794931809107463,separated,,joint,13,250000,p4_switching_narma_separated_DDmb_S_s976533,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_DDmb_S_s976533,S,976533,complete,switching_narma,0.5065473357836405,0.4279361347357432,2.099553625099361,0.4300338961184025,250000,7680,240,0.5514699240525563,0.5096711536248525,DD-b
0.4435279527679086,separated,360,warmup_then_freeze,14,1000000,p4_switching_narma_separated_DDmbmstaged_M_s201055,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_DDmbmstaged_M_s201055,M,201055,complete,switching_narma,0.48873733542859554,0.40860490733757615,3.5333625311031938,0.40650581615045667,993856,7680,480,0.507976746186614,0.4435279527679086,DD-b-staged
0.39933928358368576,separated,360,warmup_then_freeze,14,1000000,p4_switching_narma_separated_DDmbmstaged_M_s203378,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_DDmbmstaged_M_s203378,M,203378,complete,switching_narma,0.5184123013168573,0.44970916165038943,3.5804783310741186,0.46659598918631673,993856,7680,480,0.47409975435584784,0.4029181874357164,DD-b-staged
0.42312356233596804,separated,180,warmup_then_freeze,14,250000,p4_switching_narma_separated_DDmbmstaged_S_s973847,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_DDmbmstaged_S_s973847,S,973847,complete,switching_narma,0.4999580462773641,0.410700136423111,2.1604022411629558,0.4355125402410825,247952,7680,240,0.5079529424508412,0.42411615550518034,DD-b-staged
0.4794931809107463,separated,180,warmup_then_freeze,14,250000,p4_switching_narma_separated_DDmbmstaged_S_s976533,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_DDmbmstaged_S_s976533,S,976533,complete,switching_narma,0.5109361747900645,0.43612147370974225,2.1384187010116875,0.437337468067805,247952,7680,240,0.5517309268315633,0.5090286056200664,DD-b-staged
0.4526149621233344,separated,,joint,13,1000000,p4_switching_narma_separated_RFmb_M_s201055,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_RFmb_M_s201055,M,201055,complete,switching_narma,0.5366667155176401,0.4419914474710822,3.4234466808848083,0.4432410611771047,993856,7680,480,0.5465994291007519,0.4721289975568652,RF-b
0.39943924359977245,separated,,joint,13,1000000,p4_switching_narma_separated_RFmb_M_s203378,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_RFmb_M_s203378,M,203378,complete,switching_narma,0.5290755312889814,0.4746847846545279,3.488695928128436,0.4803049564361572,993856,7680,480,0.47809615172445774,0.41641136119142175,RF-b
0.42565263907114664,separated,,joint,13,250000,p4_switching_narma_separated_RFmb_S_s973847,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_RFmb_S_s973847,S,973847,complete,switching_narma,0.48774245580037434,0.404620860517025,2.1185578738804907,0.43645383541782695,247952,7680,240,0.5107703824838002,0.434063595533371,RF-b
0.47957243720690407,separated,,joint,13,250000,p4_switching_narma_separated_RFmb_S_s976533,/blue/uf-dsi/rvalle1/KAM/results/phase4/factorial_screen/runs/p4_switching_narma_separated_RFmb_S_s976533,S,976533,complete,switching_narma,0.5065770407517751,0.42788659532864887,2.071288260864094,0.43002187584837276,247952,7680,240,0.5514447510242462,0.5095133066177369,RF-b
